product_id,product_position,promotion,product_category,seasonal,sales_volume,brand,url,name,description,price,currency,terms,section,season,material,origin,sales
147947,Aisle,True,clothing,No,890,Zara,https://www.zara.com/us/en/faux-shearling-plaid-jacket-p00993305.html,FAUX SHEARLING PLAID JACKET,Jacket made of faux shearling fabric. V-neckline and long sleeves with elastic cuffs. Lined interior with structured mesh fabric. Welt pockets at hip. Adjustable hem with side elastics. Front snap button closure.,22.95,USD,jackets,WOMAN,Autumn,Cotton,Brazil,20425.5
174171,Front of Store,True,clothing,Yes,1395,Zara,https://www.zara.com/us/en/embroidered-forest-jacket-p02795407.html,EMBROIDERED FOREST JACKET,Jacket with lightly padded interior. Corduroy lapel collar. Long sleeves. Patch pockets at hip. Front button closure.,17.95,USD,jackets,MAN,Autumn,Cotton,China,25040.25
183064,Front of Store,True,clothing,No,1289,Zara,https://www.zara.com/us/en/pocket-overshirt-p05070605.html,POCKET OVERSHIRT,Cropped overshirt. Lapel collar and long sleeves with buttoned cuffs. Front patch pockets. Irregular finished seams. Front button closure.,69.95,USD,jackets,WOMAN,Summer,Linen,Spain,90165.55
177131,Aisle,True,clothing,No,739,Zara,https://www.zara.com/us/en/boucle-textured-vest-p01437303.html,BOUCLE TEXTURED VEST,Vest made of viscose and wool blend fabric. V-neckline. Patch pockets at hip. Front zip closure.,65.95,USD,jackets,MAN,Winter,Wool,Spain,48737.05
128179,End-cap,True,clothing,Yes,1302,Zara,https://www.zara.com/us/en/color-block-puffer-jacket-p08281365.html,COLOR BLOCK PUFFER JACKET,Jacket made of technical fabric with padded interior. High collar and long sleeves with elastic cuffs. Front pockets with hidden zip closure. Elastic hem. Front zip closure.,16.99,USD,jackets,MAN,Autumn,Acrylic,Vietnam,22120.98
152723,Aisle,True,clothing,Yes,1530,Zara,https://www.zara.com/us/en/longline-quilted-jacket-p05071688.html,LONGLINE QUILTED JACKET,Parka made of technical fabric with padded interior. High collar with removable hood. Long sleeves with interior elastic cuffs. Welt pockets at chest and flap pockets at hip. Interior pocket. Adjustable interior waistband with drawstring. Adjustable hem with side elastics. Front zip hidden by a snap button flap.,19.99,USD,jackets,WOMAN,Winter,Wool Blend,Bangladesh,30584.699999999997
123824,Aisle,True,clothing,Yes,962,Zara,https://www.zara.com/us/en/wool-blend-suit-jacket-p04156504.html,WOOL BLEND SUIT JACKET,Straight fit jacket made of wool blend fabric. Notched lapel collar and long sleeves with buttoned cuffs. Welt pockets at chest and flap pockets at hip. Interior pocket. Central vent at back hem. Front button closure.,29.99,USD,jackets,WOMAN,Autumn,Wool Blend,Bangladesh,28850.379999999997
166345,Aisle,True,clothing,No,1079,Zara,https://www.zara.com/us/en/hooded-knit-cardigan-p02621407.html,HOODED KNIT CARDIGAN,Cotton knit jacket. Hooded collar and long sleeves. Rib trim. Front pouch pockets. Rib trim. Front zip closure.,59.99,USD,jackets,MAN,Autumn,Acrylic,China,64729.21
199279,Aisle,True,clothing,No,903,Zara,https://www.zara.com/us/en/hooded-technical-jacket-p01538301.html,HOODED TECHNICAL JACKET,Jacket made of technical fabric with brushed interior. High collar with adjustable hood. Long sleeves with cuffs and adhesive straps. Zip pockets at chest and hip. Front zip closure.,15.99,USD,jackets,WOMAN,Autumn,Polyester,China,14438.97
167981,End-cap,True,clothing,No,925,Zara,https://www.zara.com/us/en/houndstooth-suit-jacket-p04285498.html,HOUNDSTOOTH SUIT JACKET,Straight fit blazer. Notched lapel collar and long sleeves with buttoned cuffs. Welt pocket at chest and flap pockets at hip. Interior pocket. Back vents. Front button closure.,29.95,USD,jackets,WOMAN,Autumn,Viscose,China,27703.75
146839,Aisle,True,clothing,No,1068,Zara,https://www.zara.com/us/en/bomber-jacket-p05344402.html,BOMBER JACKET,Jacket with padded interior. Rib elastic collar and long sleeves. Flap pockets at hip and interior pocket. Rib trim. Front zip closure.,28.99,USD,jackets,WOMAN,Winter,Wool Blend,Turkey,30961.32
187180,Front of Store,True,clothing,No,708,Zara,https://www.zara.com/us/en/hooded-technical-jacket-p00155502.html,HOODED TECHNICAL JACKET,Cropped jacket made of technical fabric. Hooded high collar and long sleeves with adjustable snap button cuffs. Front patch pockets with flaps at hips. Adjustable hem with side elastics. Front zip hidden by a snap button flap.,79.95,USD,jackets,WOMAN,Autumn,Wool Blend,Spain,56604.6
167640,End-cap,True,clothing,No,1620,Zara,https://www.zara.com/us/en/hooded-technical-jacket-p08281355.html,HOODED TECHNICAL JACKET,Jacket made of technical fabric. High collar with adjustable drawstring hood. Long sleeves with rib cuffs. Chest welt pocket and hip patch pockets. Interior pocket. Adjustable hem with elastics at sides. Front zip hidden by a snap button flap.,12.95,USD,jackets,WOMAN,Autumn,Viscose,Turkey,20979.0
165158,Front of Store,True,clothing,No,1014,Zara,https://www.zara.com/us/en/washed-effect-bomber-jacket-p08281307.html,WASHED EFFECT BOMBER JACKET,Jacket made of technical fabric. Lapel collar and long sleeves with pocket detail. Welt pockets at hip and interior pocket. Washed effect. Elasticized trim. Front zip hidden by a snap button flap.,19.99,USD,jackets,WOMAN,Spring,Polyester,Spain,20269.859999999997
111521,Front of Store,True,clothing,Yes,1275,Zara,https://www.zara.com/us/en/washed-technical-jacket-p04695300.html,WASHED TECHNICAL JACKET,Jacket made of technical fabric. High collar and long sleeves with adjustable cuffs with snap button straps. Flap patch pockets at hip. Adjustable drawstring hem. Washed effect. Front zip hidden by a snap button flap.,16.95,USD,jackets,MAN,Autumn,Cotton,Bangladesh,21611.25
120228,End-cap,True,clothing,Yes,1177,Zara,https://www.zara.com/us/en/100-feather-fill-puffer-jacket-p00155480.html,100% FEATHER FILL PUFFER JACKET,Puffer vest made of technical fabric. Fill is a blend of 60% down and 40% feather. Sleeveless design with high collar. Zip pockets at hip and interior pocket. Adjustable hem with side elastics. Front snap button closure.,34.99,USD,jackets,WOMAN,Autumn,Wool Blend,Morocco,41183.23
133078,Aisle,True,clothing,Yes,1827,Zara,https://www.zara.com/us/en/padded-bomber-jacket-p03918400.html,PADDED BOMBER JACKET,Jacket made of technical fabric with lightly padded interior. Rib elastic collar and long sleeves. Zip pockets at hip. Elastic hem. Front zip closure.,16.95,USD,jackets,WOMAN,Winter,Cotton,India,30967.649999999998
137598,Aisle,True,clothing,Yes,1232,Zara,https://www.zara.com/us/en/pocket-jacket-p04297266.html,POCKET JACKET,Regular fit jacket with lapel collar and long sleeves. Patch pockets at chest and hip. Front button closure.,80.95,USD,jackets,WOMAN,Autumn,Polyester,China,99730.40000000001
138779,Front of Store,True,clothing,Yes,1077,Zara,https://www.zara.com/us/en/slim-fit-suit-jacket-p04239493.html,SLIM FIT SUIT JACKET,Slim fit jacket made of viscose blend fabric. Notched lapel collar. Long sleeves with buttoned cuffs. Welt pocket at chest and flap pockets at hip. Interior pocket. Back vents. Front button closure.,76.0,USD,jackets,MAN,Autumn,Polyester,India,81852.0
198329,Front of Store,True,clothing,No,1848,Zara,https://www.zara.com/us/en/mixed-collar-jacket-p03046507.html,MIXED COLLAR JACKET,Jacket made of technical fabric with lightly padded interior. Rib high collar. Long sleeves with elastic cuffs. Patch pockets at hip. Front zip closure.,18.99,USD,jackets,WOMAN,Winter,Viscose,Spain,35093.52
110295,End-cap,True,clothing,No,1312,Zara,https://www.zara.com/us/en/hooded-denim-jacket-p01538428.html,HOODED DENIM JACKET,Boxy fit jacket. High collar with adjustable hood and long sleeves with buttoned cuffs. Patch pockets with flaps at chest. Front straps with multi-functional ring. Washed effect. Front hidden zip and snap button closure.,69.99,USD,jackets,WOMAN,Autumn,Cotton,India,91826.87999999999
196427,Aisle,True,clothing,No,1432,Zara,https://www.zara.com/us/en/waxed-effect-plaid-jacket-p04272302.html,WAXED EFFECT PLAID JACKET,Cropped jacket made of cotton with waxed finish. Lapel collar and long adjustable cuffed sleeves. Welt pockets at hip and interior pocket. Adjustable front drawcord hem. Front zip closure.,17.99,USD,jackets,MAN,Autumn,Viscose,Vietnam,25761.679999999997
110075,Front of Store,True,clothing,Yes,864,Zara,https://www.zara.com/us/en/wool-blend-felt-texture-jacket-p04160752.html,WOOL BLEND FELT TEXTURE JACKET,Cropped jacket made with wool blend fabric. Lapel collar and long sleeves. Welt pockets at hip. Front hidden button closure.,19.99,USD,jackets,WOMAN,Autumn,Wool Blend,Portugal,17271.359999999997
132322,Front of Store,True,clothing,Yes,1433,Zara,https://www.zara.com/us/en/printed-denim-overshirt-p02553808.html,PRINTED DENIM OVERSHIRT,Boxy fit overshirt. Lapel collar and short sleeves. Front snap button closure.,34.0,USD,jackets,WOMAN,Spring,Linen,Bangladesh,48722.0
199631,Front of Store,True,clothing,No,973,Zara,https://www.zara.com/us/en/structured-twill-overshirt-p06861430.html,STRUCTURED TWILL OVERSHIRT,Regular fit overshirt made of 22% wool fabric. Lapel collar and long sleeves with buttoned cuffs. Patch pocket at chest and side pockets at hip. Side vents at hem. Front button closure.,28.99,USD,jackets,MAN,Winter,Wool,India,28207.269999999997
182306,Front of Store,True,clothing,Yes,980,Zara,https://www.zara.com/us/en/cotton-overshirt-p09621103.html,COTTON OVERSHIRT,Relaxed fit overshirt made with cotton fabric. Lapel collar and long sleeves with buttoned cuffs. Flap patch pockets at chest and side hip pockets. Front button closure.,33.95,USD,jackets,WOMAN,Summer,Cotton,Brazil,33271.0
194915,Aisle,True,clothing,No,1495,Zara,https://www.zara.com/us/en/reversible-plaid-overshirt-p09621301.html,REVERSIBLE PLAID OVERSHIRT,Relaxed fit reversible overshirt. Italian collar and long sleeves with buttoned cuffs. Chest patch pocket. Front button closure.,17.0,USD,jackets,WOMAN,Autumn,Cotton,Morocco,25415.0
131298,End-cap,True,clothing,Yes,1590,Zara,https://www.zara.com/us/en/plaid-overshirt-p01300100.html,PLAID OVERSHIRT,Relaxed fit overshirt made with cotton fabric. Lapel collar and long sleeves with buttoned cuffs. Patch pockets at hip. Washed effect. Front button closure.,25.95,USD,jackets,WOMAN,Summer,Linen,Spain,41260.5
168571,Aisle,True,clothing,No,1529,Zara,https://www.zara.com/us/en/pocket-overshirt-p00706621.html,POCKET OVERSHIRT,Relaxed fit overshirt. Lapel collar and long sleeves with adjustable button cuffs. Welt pockets at hip. Front zip hidden by a snap button flap.,23.95,USD,jackets,MAN,Summer,Linen,Turkey,36619.549999999996
154224,End-cap,True,clothing,Yes,1525,Zara,https://www.zara.com/us/en/100-linen-overshirt-p04224708.html,100% LINEN OVERSHIRT,Relaxed fit overshirt made of linen fabric. Lapel collar and long sleeves with buttoned cuffs. Chest patch pockets. Front button closure.,28.99,USD,jackets,WOMAN,Summer,Linen,China,44209.75
171061,Aisle,True,clothing,Yes,1518,Zara,https://www.zara.com/us/en/plaid-overshirt-p08281303.html,PLAID OVERSHIRT,Relaxed fit overshirt made of viscose blend fabric. Lapel collar and long sleeves with buttoned cuffs. Chest patch pocket. Front button closure.,43.99,USD,jackets,WOMAN,Winter,Cotton,Bangladesh,66776.82
119049,Aisle,True,clothing,No,770,Zara,https://www.zara.com/us/en/pocket-denim-overshirt-p01472403.html,POCKET DENIM OVERSHIRT,Boxy fit overshirt. Lapel collar and long sleeves with buttoned cuffs. Chest patch pockets. Washed effect. Front button closure.,45.99,USD,jackets,WOMAN,Spring,Linen Blend,Bangladesh,35412.3
158781,End-cap,True,clothing,Yes,1216,Zara,https://www.zara.com/us/en/faux-suede-overshirt-p03715303.html,FAUX SUEDE OVERSHIRT,Relaxed fit overshirt. Lapel collar and long sleeves. Chest patch pocket. Front snap button closure.,55.95,USD,jackets,MAN,Autumn,Polyester,Portugal,68035.2
151438,Aisle,True,clothing,No,872,Zara,https://www.zara.com/us/en/plaid-overshirt-p00794432.html,PLAID OVERSHIRT,Regular fit overshirt. Lapel collar and long sleeves with buttoned cuffs. Front zip closure.,29.99,USD,jackets,MAN,Autumn,Viscose,Bangladesh,26151.28
152871,End-cap,True,clothing,Yes,1677,Zara,https://www.zara.com/us/en/textured-pocket-overshirt-p01934436.html,TEXTURED POCKET OVERSHIRT,Overshirt made of diagonal textured cotton fabric. Lapel collar and long sleeves with buttoned cuffs. Patch pockets at hip. Front button closure.,17.99,USD,jackets,MAN,Winter,Polyester,Spain,30169.229999999996
126806,End-cap,True,clothing,Yes,1314,Zara,https://www.zara.com/us/en/pocket-overshirt-p04466468.html,POCKET OVERSHIRT,Relaxed fit overshirt made of 25% wool fabric. Lapel collar and long sleeves with buttoned cuffs. Patch pocket at chest and side pockets at hip. Front button closure.,61.99,USD,jackets,WOMAN,Autumn,Wool Blend,China,81454.86
134104,End-cap,True,clothing,No,1560,Zara,https://www.zara.com/us/en/overshirt-p00706623.html,OVERSHIRT,Relaxed fit overshirt made of stretch fabric. Lapel collar and long sleeves with buttoned cuffs. Chest patch pocket. Front button closure.,20.99,USD,jackets,WOMAN,Autumn,Cotton,China,32744.399999999998
120266,Front of Store,True,clothing,Yes,937,Zara,https://www.zara.com/us/en/plaid-overshirt-p04266381.html,PLAID OVERSHIRT,Cropped overshirt. Lapel collar and long sleeves with buttoned cuffs. Chest patch pocket. Irregular trim. Front button closure.,15.95,USD,jackets,WOMAN,Autumn,Cotton,India,14945.15
173550,End-cap,True,clothing,No,843,Zara,https://www.zara.com/us/en/pocket-overshirt-p05070314.html,POCKET OVERSHIRT,Overshirt with lapel collar and long sleeves with buttoned cuffs. Chest patch pocket. Front button closure.,19.99,USD,jackets,WOMAN,Autumn,Viscose,Morocco,16851.57
175927,End-cap,True,clothing,No,738,Zara,https://www.zara.com/us/en/zippered-wool-blend-overshirt-p05854401.html,ZIPPERED WOOL BLEND OVERSHIRT,Relaxed fit overshirt made of wool blend fabric. Lapel collar and long sleeves with buttoned cuffs. Welt pockets at hip. Front zip closure.,98.95,USD,jackets,MAN,Winter,Wool Blend,Bangladesh,73025.1
154278,End-cap,True,clothing,Yes,1404,Zara,https://www.zara.com/us/en/geometric-jacquard-overshirt-p04196412.html,GEOMETRIC JACQUARD OVERSHIRT,Relaxed fit overshirt made with cotton fabric. Lapel collar and long sleeves with buttoned cuffs. Welt pockets at hip. Front button closure.,79.99,USD,jackets,WOMAN,Summer,Linen,Cambodia,112305.95999999999
183537,Front of Store,True,clothing,Yes,942,Zara,https://www.zara.com/us/en/paint-print-overshirt-p05320305.html,PAINT PRINT OVERSHIRT,Relaxed fit overshirt. Lapel collar and long sleeves with snap button cuffs. Chest patch pockets. Side vents at hem. Front snap button closure.,29.99,USD,jackets,WOMAN,Autumn,Polyester,China,28250.579999999998
150424,Front of Store,True,clothing,Yes,887,Zara,https://www.zara.com/us/en/padded-corduroy-overshirt-p01063400.html,PADDED CORDUROY OVERSHIRT,Overshirt with quilted interior. Lapel collar and long sleeves with buttoned cuffs. Flap patch pockets at chest and in-seam pockets at side hip. Front snap button closure.,19.0,USD,jackets,WOMAN,Autumn,Polyester,Spain,16853.0
183825,Aisle,True,clothing,Yes,1501,Zara,https://www.zara.com/us/en/plaid-tie-dye-overshirt-p01063313.html,PLAID TIE DYE OVERSHIRT,Regular fit overshirt made of cotton. Lapel collar and long sleeves with buttoned cuffs. Chest patch pockets. Front button closure.,32.0,USD,jackets,WOMAN,Summer,Cotton,Bangladesh,48032.0
144012,Front of Store,True,clothing,No,798,Zara,https://www.zara.com/us/en/overshirt-with-contrasting-topstitching-p06917325.html,OVERSHIRT WITH CONTRASTING TOPSTITCHING,Relaxed fit overshirt made with cotton fabric. Lapel collar and long sleeves with buttoned cuffs. Chest patch pocket. Contrasting topstitching all over the garment. Front button closure.,59.99,USD,jackets,WOMAN,Spring,Linen,Cambodia,47872.020000000004
147051,Front of Store,True,clothing,Yes,945,Zara,https://www.zara.com/us/en/quilted-structured-overshirt-p09621370.html,QUILTED STRUCTURED OVERSHIRT,Regular fit overshirt with quilted interior. Lapel collar and long sleeves with buttoned cuffs. Patch pockets at chest and welt pockets at hip. Front button closure.,54.99,USD,jackets,MAN,Winter,Polyester,Vietnam,51965.55
185800,End-cap,True,clothing,Yes,1323,Zara,https://www.zara.com/us/en/technical-overshirt-p05320500.html,TECHNICAL OVERSHIRT,Regular fit overshirt with lightly padded interior. Lapel collar and long sleeves with buttoned cuffs. Flap pockets at hip. Front button closure.,64.99,USD,jackets,WOMAN,Winter,Viscose,Turkey,85981.76999999999
197524,Aisle,True,clothing,Yes,1300,Zara,https://www.zara.com/us/en/plaid-overshirt-p07446410.html,PLAID OVERSHIRT,Relaxed fit overshirt. Lapel collar and long sleeves with buttoned cuffs. Chest patch pocket. Front button closure.,56.95,USD,jackets,MAN,Summer,Cotton,Bangladesh,74035.0
